gvkey,fyear,datadate,at,isin,conm,fic,sic
101304,2005,20051231,38111.0000,CH0012214059,LAFARGEHOLCIM LTD,CHE,3241
101304,2006,20061231,44702.0000,CH0012214059,LAFARGEHOLCIM LTD,CHE,3241
101304,2007,20071231,48211.0000,CH0012214059,LAFARGEHOLCIM LTD,CHE,3241
101304,2008,20081231,45193.0000,CH0012214059,LAFARGEHOLCIM LTD,CHE,3241
101304,2009,20091231,49206.0000,CH0012214059,LAFARGEHOLCIM LTD,CHE,3241
101304,2010,20101231,44259.0000,CH0012214059,LAFARGEHOLCIM LTD,CHE,3241
101304,2011,20111231,42554.0000,CH0012214059,LAFARGEHOLCIM LTD,CHE,3241
101304,2012,20121231,41431.0000,CH0012214059,LAFARGEHOLCIM LTD,CHE,3241
101304,2013,20131231,37944.0000,CH0012214059,LAFARGEHOLCIM LTD,CHE,3241
101304,2014,20141231,39684.0000,CH0012214059,LAFARGEHOLCIM LTD,CHE,3241
101304,2015,20151231,73298.0000,CH0012214059,LAFARGEHOLCIM LTD,CHE,3241
101304,2016,20161231,69617.0000,CH0012214059,LAFARGEHOLCIM LTD,CHE,3241
101304,2017,20171231,63679.0000,CH0012214059,LAFARGEHOLCIM LTD,CHE,3241
101304,2018,20181231,59695.0000,CH0012214059,LAFARGEHOLCIM LTD,CHE,3241
101304,2019,20191231,58310.0000,CH0012214059,LAFARGEHOLCIM LTD,CHE,3241
101310,2005,20051231,57732.0000,CH0012005267,NOVARTIS AG,CHE,2834
101310,2006,20061231,68008.0000,CH0012005267,NOVARTIS AG,CHE,2834
101310,2007,20071231,75452.0000,CH0012005267,NOVARTIS AG,CHE,2834
101310,2008,20081231,78299.0000,CH0012005267,NOVARTIS AG,CHE,2834
101310,2009,20091231,95505.0000,CH0012005267,NOVARTIS AG,CHE,2834
101310,2010,20101231,123318.0000,CH0012005267,NOVARTIS AG,CHE,2834
101310,2011,20111231,117496.0000,CH0012005267,NOVARTIS AG,CHE,2834
101310,2012,20121231,124216.0000,CH0012005267,NOVARTIS AG,CHE,2834
101310,2013,20131231,126254.0000,CH0012005267,NOVARTIS AG,CHE,2834
101310,2014,20141231,125387.0000,CH0012005267,NOVARTIS AG,CHE,2834
101310,2015,20151231,131556.0000,CH0012005267,NOVARTIS AG,CHE,2834
101310,2016,20161231,130124.0000,CH0012005267,NOVARTIS AG,CHE,2834
101310,2017,20171231,133079.0000,CH0012005267,NOVARTIS AG,CHE,2834
101310,2018,20181231,145563.0000,CH0012005267,NOVARTIS AG,CHE,2834
101310,2019,20191231,118370.0000,CH0012005267,NOVARTIS AG,CHE,2834
101317,2005,20051231,1754.0000,GB0009223206,SMITH & NEPHEW PLC,GBR,3842
101317,2006,20061231,3231.0000,GB0009223206,SMITH & NEPHEW PLC,GBR,3842
101317,2007,20071231,4450.0000,GB0009223206,SMITH & NEPHEW PLC,GBR,3842
101317,2008,20081231,4508.0000,GB0009223206,SMITH & NEPHEW PLC,GBR,3842
101317,2009,20091231,4565.0000,GB0009223206,SMITH & NEPHEW PLC,GBR,3842
101317,2010,20101231,4733.0000,GB0009223206,SMITH & NEPHEW PLC,GBR,3842
101317,2011,20111231,4747.0000,GB0009223206,SMITH & NEPHEW PLC,GBR,3842
101317,2012,20121231,5642.0000,GB0009223206,SMITH & NEPHEW PLC,GBR,3842
101317,2013,20131231,5819.0000,GB0009223206,SMITH & NEPHEW PLC,GBR,3842
101317,2014,20141231,7306.0000,GB0009223206,SMITH & NEPHEW PLC,GBR,3842
101317,2015,20151231,7167.0000,GB0009223206,SMITH & NEPHEW PLC,GBR,3842
101317,2016,20161231,7344.0000,GB0009223206,SMITH & NEPHEW PLC,GBR,3842
101317,2017,20171231,7866.0000,GB0009223206,SMITH & NEPHEW PLC,GBR,3842
101317,2018,20181231,8059.0000,GB0009223206,SMITH & NEPHEW PLC,GBR,3842
101317,2019,20191231,9299.0000,GB0009223206,SMITH & NEPHEW PLC,GBR,3842
101320,2010,20101231,3219.0270,FR0012757854,SPIE,FRA,1700
101320,2011,20111231,3242.4210,FR0012757854,SPIE,FRA,1700
101320,2012,20121231,4668.8680,FR0012757854,SPIE,FRA,1700
101320,2013,20131231,5362.6990,FR0012757854,SPIE,FRA,1700
101320,2014,20141231,5769.5720,FR0012757854,SPIE,FRA,1700
101320,2015,20151231,5719.7580,FR0012757854,SPIE,FRA,1700
101320,2016,20161231,5623.2320,FR0012757854,SPIE,FRA,1700
101320,2017,20171231,7757.2240,FR0012757854,SPIE,FRA,1700
101320,2018,20181231,7790.3670,FR0012757854,SPIE,FRA,1700
101320,2019,20191231,8294.6680,FR0012757854,SPIE,FRA,1700
101327,2005,20051231,2068.8000,FR0000121709,SEB SA,FRA,3634
101327,2006,20061231,2124.9000,FR0000121709,SEB SA,FRA,3634
101327,2007,20071231,2442.2000,FR0000121709,SEB SA,FRA,3634
101327,2008,20081231,2822.1000,FR0000121709,SEB SA,FRA,3634
101327,2009,20091231,2670.6000,FR0000121709,SEB SA,FRA,3634
101327,2010,20101231,2996.0000,FR0000121709,SEB SA,FRA,3634
101327,2011,20111231,3362.2000,FR0000121709,SEB SA,FRA,3634
101327,2012,20121231,3545.9000,FR0000121709,SEB SA,FRA,3634
101327,2013,20131231,3521.2000,FR0000121709,SEB SA,FRA,3634
101327,2014,20141231,3971.2000,FR0000121709,SEB SA,FRA,3634
101327,2015,20151231,4635.2000,FR0000121709,SEB SA,FRA,3634
101327,2016,20161231,6468.3000,FR0000121709,SEB SA,FRA,3634
101327,2017,20171231,6687.2000,FR0000121709,SEB SA,FRA,3634
101327,2018,20181231,7076.5000,FR0000121709,SEB SA,FRA,3634
101327,2019,20191231,7815.4000,FR0000121709,SEB SA,FRA,3634
101335,2005,20051231,2844.3000,CH0038388911,SULZER LTD,CHE,3550
101335,2006,20061231,3065.2000,CH0038388911,SULZER LTD,CHE,3550
101335,2007,20071231,3460.8000,CH0038388911,SULZER LTD,CHE,3550
101335,2008,20081231,3430.2000,CH0038388911,SULZER LTD,CHE,3550
101335,2009,20091231,3384.2000,CH0038388911,SULZER LTD,CHE,3550
101335,2010,20101231,3491.7000,CH0038388911,SULZER LTD,CHE,3550
101335,2011,20111231,4540.4000,CH0038388911,SULZER LTD,CHE,3550
101335,2012,20121231,4593.9000,CH0038388911,SULZER LTD,CHE,3550
101335,2013,20131231,4543.9000,CH0038388911,SULZER LTD,CHE,3550
101335,2014,20141231,4648.2000,CH0038388911,SULZER LTD,CHE,3550
101335,2015,20151231,4254.8000,CH0038388911,SULZER LTD,CHE,3550
101335,2016,20161231,3735.9000,CH0038388911,SULZER LTD,CHE,3550
101335,2017,20171231,4117.3000,CH0038388911,SULZER LTD,CHE,3550
101335,2018,20181231,4898.3000,CH0038388911,SULZER LTD,CHE,3550
101335,2019,20191231,5109.5000,CH0038388911,SULZER LTD,CHE,3550
101340,2005,20051231,2765.0000,CH0002497458,SGS SA,CHE,8734
101340,2006,20061231,2852.0000,CH0002497458,SGS SA,CHE,8734
101340,2007,20071231,3333.0000,CH0002497458,SGS SA,CHE,8734
101340,2008,20081231,3581.0000,CH0002497458,SGS SA,CHE,8734
101340,2009,20091231,3736.0000,CH0002497458,SGS SA,CHE,8734
101340,2010,20101231,3981.0000,CH0002497458,SGS SA,CHE,8734
101340,2011,20111231,4760.0000,CH0002497458,SGS SA,CHE,8734
101340,2012,20121231,4994.0000,CH0002497458,SGS SA,CHE,8734
101340,2013,20131231,5039.0000,CH0002497458,SGS SA,CHE,8734
101340,2014,20141231,5767.0000,CH0002497458,SGS SA,CHE,8734
101340,2015,20151231,5894.0000,CH0002497458,SGS SA,CHE,8734
101340,2016,20161231,5349.0000,CH0002497458,SGS SA,CHE,8734
101340,2017,20171231,5943.0000,CH0002497458,SGS SA,CHE,8734
101340,2018,20181231,6068.0000,CH0002497458,SGS SA,CHE,8734
101340,2019,20191231,6327.0000,CH0002497458,SGS SA,CHE,8734
101343,2005,20051231,6049.0000,CH0024638196,SCHINDLER HOLDING AG,CHE,3530
101343,2006,20061231,7278.0000,CH0024638196,SCHINDLER HOLDING AG,CHE,3530
101343,2007,20071231,7163.0000,CH0024638196,SCHINDLER HOLDING AG,CHE,3530
101343,2008,20081231,6789.0000,CH0024638196,SCHINDLER HOLDING AG,CHE,3530
101343,2009,20091231,7080.0000,CH0024638196,SCHINDLER HOLDING AG,CHE,3530
101343,2010,20101231,7430.0000,CH0024638196,SCHINDLER HOLDING AG,CHE,3530
101343,2011,20111231,7644.0000,CH0024638196,SCHINDLER HOLDING AG,CHE,3530
101343,2012,20121231,7822.0000,CH0024638196,SCHINDLER HOLDING AG,CHE,3530
101343,2013,20131231,7797.0000,CH0024638196,SCHINDLER HOLDING AG,CHE,3530
101343,2014,20141231,8921.0000,CH0024638196,SCHINDLER HOLDING AG,CHE,3530
101343,2015,20151231,8259.0000,CH0024638196,SCHINDLER HOLDING AG,CHE,3530
101343,2016,20161231,8303.0000,CH0024638196,SCHINDLER HOLDING AG,CHE,3530
101343,2017,20171231,8626.0000,CH0024638196,SCHINDLER HOLDING AG,CHE,3530
101343,2018,20181231,9976.0000,CH0024638196,SCHINDLER HOLDING AG,CHE,3530
101343,2019,20191231,10598.0000,CH0024638196,SCHINDLER HOLDING AG,CHE,3530
101357,2004,20050331,370168.0000,JP3678000005,NISSHINBO HOLDINGS INC,JPN,2211
101357,2005,20060331,491229.0000,JP3678000005,NISSHINBO HOLDINGS INC,JPN,2211
101357,2006,20070331,472670.0000,JP3678000005,NISSHINBO HOLDINGS INC,JPN,2211
101357,2007,20080331,424705.0000,JP3678000005,NISSHINBO HOLDINGS INC,JPN,2211
101357,2008,20090331,366858.0000,JP3678000005,NISSHINBO HOLDINGS INC,JPN,2211
101357,2009,20100331,358109.0000,JP3678000005,NISSHINBO HOLDINGS INC,JPN,2211
101357,2010,20110331,479852.0000,JP3678000005,NISSHINBO HOLDINGS INC,JPN,2211
101357,2011,20120331,534583.0000,JP3678000005,NISSHINBO HOLDINGS INC,JPN,2211
101357,2012,20130331,551933.0000,JP3678000005,NISSHINBO HOLDINGS INC,JPN,2211
101357,2013,20140331,611310.0000,JP3678000005,NISSHINBO HOLDINGS INC,JPN,2211
101357,2014,20150331,678486.0000,JP3678000005,NISSHINBO HOLDINGS INC,JPN,2211
101357,2015,20160331,651793.0000,JP3678000005,NISSHINBO HOLDINGS INC,JPN,2211
101357,2016,20170331,646288.0000,JP3678000005,NISSHINBO HOLDINGS INC,JPN,2211
101357,2017,20180331,654227.0000,JP3678000005,NISSHINBO HOLDINGS INC,JPN,2211
101357,2018,20181231,622381.0000,JP3678000005,NISSHINBO HOLDINGS INC,JPN,2211
101357,2019,20191231,617527.0000,JP3678000005,NISSHINBO HOLDINGS INC,JPN,2211
101361,2005,20051231,5440.0000,NL0000395903,WOLTERS KLUWER NV,NLD,8111
101361,2006,20061231,5653.0000,NL0000395903,WOLTERS KLUWER NV,NLD,8111
101361,2007,20071231,5276.0000,NL0000395903,WOLTERS KLUWER NV,NLD,8111
101361,2008,20081231,6388.0000,NL0000395903,WOLTERS KLUWER NV,NLD,8111
101361,2009,20091231,6053.0000,NL0000395903,WOLTERS KLUWER NV,NLD,8111
101361,2010,20101231,6557.0000,NL0000395903,WOLTERS KLUWER NV,NLD,8111
101361,2011,20111231,6691.0000,NL0000395903,WOLTERS KLUWER NV,NLD,8111
101361,2012,20121231,6556.0000,NL0000395903,WOLTERS KLUWER NV,NLD,8111
101361,2013,20131231,6864.0000,NL0000395903,WOLTERS KLUWER NV,NLD,8111
101361,2014,20141231,7367.0000,NL0000395903,WOLTERS KLUWER NV,NLD,8111
101361,2015,20151231,8099.0000,NL0000395903,WOLTERS KLUWER NV,NLD,8111
101361,2016,20161231,8813.0000,NL0000395903,WOLTERS KLUWER NV,NLD,8111
101361,2017,20171231,8486.0000,NL0000395903,WOLTERS KLUWER NV,NLD,8111
101361,2018,20181231,8330.0000,NL0000395903,WOLTERS KLUWER NV,NLD,8111
101361,2019,20191231,8775.0000,NL0000395903,WOLTERS KLUWER NV,NLD,8111
101364,2005,20051231,1670.5720,NL0013995087,CEMENTIR HOLDING NV,ITA,3241
101364,2006,20061231,1686.1880,NL0013995087,CEMENTIR HOLDING NV,ITA,3241
101364,2007,20071231,1828.1000,NL0013995087,CEMENTIR HOLDING NV,ITA,3241
101364,2008,20081231,1798.7520,NL0013995087,CEMENTIR HOLDING NV,ITA,3241
101364,2009,20091231,1818.5330,NL0013995087,CEMENTIR HOLDING NV,ITA,3241
101364,2010,20101231,1950.7180,NL0013995087,CEMENTIR HOLDING NV,ITA,3241
101364,2011,20111231,1908.4450,NL0013995087,CEMENTIR HOLDING NV,ITA,3241
101364,2012,20121231,1975.1610,NL0013995087,CEMENTIR HOLDING NV,ITA,3241
101364,2013,20131231,1848.0270,NL0013995087,CEMENTIR HOLDING NV,ITA,3241
101364,2014,20141231,1873.4100,NL0013995087,CEMENTIR HOLDING NV,ITA,3241
101364,2015,20151231,1849.5510,NL0013995087,CEMENTIR HOLDING NV,ITA,3241
101364,2016,20161231,2435.4440,NL0013995087,CEMENTIR HOLDING NV,ITA,3241
101364,2017,20171231,2357.3290,NL0013995087,CEMENTIR HOLDING NV,ITA,3241
101364,2018,20181231,2132.2230,NL0013995087,CEMENTIR HOLDING NV,ITA,3241
101364,2019,20191231,2266.0940,NL0013995087,CEMENTIR HOLDING NV,ITA,3241
101392,2005,20050630,161.2340,AU000000BPT9,BEACH ENERGY LTD,AUS,1311
101392,2006,20060630,384.9950,AU000000BPT9,BEACH ENERGY LTD,AUS,1311
101392,2007,20070630,1430.4620,AU000000BPT9,BEACH ENERGY LTD,AUS,1311
101392,2008,20080630,1733.8180,AU000000BPT9,BEACH ENERGY LTD,AUS,1311
101392,2009,20090630,1704.7760,AU000000BPT9,BEACH ENERGY LTD,AUS,1311
101392,2010,20100630,1677.0080,AU000000BPT9,BEACH ENERGY LTD,AUS,1311
101392,2011,20110630,1587.8340,AU000000BPT9,BEACH ENERGY LTD,AUS,1311
101392,2012,20120630,2148.1930,AU000000BPT9,BEACH ENERGY LTD,AUS,1311
101392,2013,20130630,2404.7880,AU000000BPT9,BEACH ENERGY LTD,AUS,1311
101392,2014,20140630,2654.6520,AU000000BPT9,BEACH ENERGY LTD,AUS,1311
101392,2015,20150630,1836.4000,AU000000BPT9,BEACH ENERGY LTD,AUS,1311
101392,2016,20160630,1625.5000,AU000000BPT9,BEACH ENERGY LTD,AUS,1311
101392,2017,20170630,1893.1000,AU000000BPT9,BEACH ENERGY LTD,AUS,1311
101392,2018,20180630,4076.8000,AU000000BPT9,BEACH ENERGY LTD,AUS,1311
101392,2019,20190630,3913.9000,AU000000BPT9,BEACH ENERGY LTD,AUS,1311
101394,2005,20051231,11240.0000,BE0003470755,SOLVAY SA,BEL,2800
101394,2006,20061231,11101.0000,BE0003470755,SOLVAY SA,BEL,2800
101394,2007,20071231,11180.0000,BE0003470755,SOLVAY SA,BEL,2800
101394,2008,20081231,12264.0000,BE0003470755,SOLVAY SA,BEL,2800
101394,2009,20091231,12546.0000,BE0003470755,SOLVAY SA,BEL,2800
101394,2010,20101231,14014.0000,BE0003470755,SOLVAY SA,BEL,2800
101394,2011,20111231,19437.0000,BE0003470755,SOLVAY SA,BEL,2800
101394,2012,20121231,18328.0000,BE0003470755,SOLVAY SA,BEL,2800
101394,2013,20131231,18433.0000,BE0003470755,SOLVAY SA,BEL,2800
101394,2014,20141231,17894.0000,BE0003470755,SOLVAY SA,BEL,2800
101394,2015,20151231,25329.0000,BE0003470755,SOLVAY SA,BEL,2800
101394,2016,20161231,24145.0000,BE0003470755,SOLVAY SA,BEL,2800
101394,2017,20171231,21451.0000,BE0003470755,SOLVAY SA,BEL,2800
101394,2018,20181231,22000.0000,BE0003470755,SOLVAY SA,BEL,2800
101394,2019,20191231,21307.0000,BE0003470755,SOLVAY SA,BEL,2800
101396,2005,20050630,7183.2000,FR0000120693,PERNOD RICARD SA,FRA,2084
101396,2006,20060630,19760.0000,FR0000120693,PERNOD RICARD SA,FRA,2084
101396,2007,20070630,19472.0000,FR0000120693,PERNOD RICARD SA,FRA,2084
101396,2008,20080630,18431.0000,FR0000120693,PERNOD RICARD SA,FRA,2084
101396,2009,20090630,24875.0000,FR0000120693,PERNOD RICARD SA,FRA,2084
101396,2010,20100630,27107.0000,FR0000120693,PERNOD RICARD SA,FRA,2084
101396,2011,20110630,25699.0000,FR0000120693,PERNOD RICARD SA,FRA,2084
101396,2012,20120630,28375.0000,FR0000120693,PERNOD RICARD SA,FRA,2084
101396,2013,20130630,27488.0000,FR0000120693,PERNOD RICARD SA,FRA,2084
101396,2014,20140630,27616.0000,FR0000120693,PERNOD RICARD SA,FRA,2084
101396,2015,20150630,30398.0000,FR0000120693,PERNOD RICARD SA,FRA,2084
101396,2016,20160630,30598.0000,FR0000120693,PERNOD RICARD SA,FRA,2084
101396,2017,20170630,30088.0000,FR0000120693,PERNOD RICARD SA,FRA,2084
101396,2018,20180630,29558.0000,FR0000120693,PERNOD RICARD SA,FRA,2084
101396,2019,20190630,31045.0000,FR0000120693,PERNOD RICARD SA,FRA,2084
101404,2005,20051231,2392.9920,IE00B00MZ448,GRAFTON GROUP PLC,IRL,5031
101404,2006,20061231,2483.4880,IE00B00MZ448,GRAFTON GROUP PLC,IRL,5031
101404,2007,20071231,2470.7310,IE00B00MZ448,GRAFTON GROUP PLC,IRL,5031
101404,2008,20081231,2148.4500,IE00B00MZ448,GRAFTON GROUP PLC,IRL,5031
101404,2009,20091231,2086.0370,IE00B00MZ448,GRAFTON GROUP PLC,IRL,5031
101404,2010,20101231,2020.5880,IE00B00MZ448,GRAFTON GROUP PLC,IRL,5031
101404,2011,20111231,1925.9920,IE00B00MZ448,GRAFTON GROUP PLC,IRL,5031
101404,2012,20121231,1994.7670,IE00B00MZ448,GRAFTON GROUP PLC,IRL,5031
101404,2013,20131231,1650.9530,IE00B00MZ448,GRAFTON GROUP PLC,IRL,5031
101404,2014,20141231,1699.3110,IE00B00MZ448,GRAFTON GROUP PLC,IRL,5031
101404,2015,20151231,1875.1960,IE00B00MZ448,GRAFTON GROUP PLC,IRL,5031
101404,2016,20161231,2015.5030,IE00B00MZ448,GRAFTON GROUP PLC,IRL,5031
101404,2017,20171231,2186.4080,IE00B00MZ448,GRAFTON GROUP PLC,IRL,5031
101404,2018,20181231,2309.6070,IE00B00MZ448,GRAFTON GROUP PLC,IRL,5031
101404,2019,20191231,2878.7280,IE00B00MZ448,GRAFTON GROUP PLC,IRL,5031
101407,2004,20050331,998807.0000,JP3493400000,DIC CORPORATION,JPN,2890
101407,2005,20060331,969469.0000,JP3493400000,DIC CORPORATION,JPN,2890
101407,2006,20070331,991780.0000,JP3493400000,DIC CORPORATION,JPN,2890
101407,2007,20080331,978299.0000,JP3493400000,DIC CORPORATION,JPN,2890
101407,2008,20090331,738460.0000,JP3493400000,DIC CORPORATION,JPN,2890
101407,2009,20100331,749866.0000,JP3493400000,DIC CORPORATION,JPN,2890
101407,2010,20110331,703760.0000,JP3493400000,DIC CORPORATION,JPN,2890
101407,2011,20120331,675067.0000,JP3493400000,DIC CORPORATION,JPN,2890
101407,2012,20130331,692991.0000,JP3493400000,DIC CORPORATION,JPN,2890
101407,2013,20131231,761690.0000,JP3493400000,DIC CORPORATION,JPN,2890
101407,2014,20141231,803703.0000,JP3493400000,DIC CORPORATION,JPN,2890
101407,2015,20151231,778857.0000,JP3493400000,DIC CORPORATION,JPN,2890
101407,2016,20161231,764828.0000,JP3493400000,DIC CORPORATION,JPN,2890
101407,2017,20171231,831756.0000,JP3493400000,DIC CORPORATION,JPN,2890
101407,2018,20181231,805486.0000,JP3493400000,DIC CORPORATION,JPN,2890
101407,2019,20191231,803083.0000,JP3493400000,DIC CORPORATION,JPN,2890
101434,2005,20051231,1010.1390,AT0000644505,LENZING AG,AUT,2820
101434,2006,20061231,1061.7350,AT0000644505,LENZING AG,AUT,2820
101434,2007,20071231,1308.5840,AT0000644505,LENZING AG,AUT,2820
101434,2008,20081231,1415.8480,AT0000644505,LENZING AG,AUT,2820
101434,2009,20091231,1447.2110,AT0000644505,LENZING AG,AUT,2820
101434,2010,20101231,1963.4490,AT0000644505,LENZING AG,AUT,2820
101434,2011,20111231,2340.4620,AT0000644505,LENZING AG,AUT,2820
101434,2012,20121231,2632.6510,AT0000644505,LENZING AG,AUT,2820
101434,2013,20131231,2439.9240,AT0000644505,LENZING AG,AUT,2820
101434,2014,20141231,2375.0510,AT0000644505,LENZING AG,AUT,2820
101434,2015,20151231,2421.8100,AT0000644505,LENZING AG,AUT,2820
101434,2016,20161231,2625.2880,AT0000644505,LENZING AG,AUT,2820
101434,2017,20171231,2497.2700,AT0000644505,LENZING AG,AUT,2820
101434,2018,20181231,2630.9150,AT0000644505,LENZING AG,AUT,2820
101434,2019,20191231,3121.0680,AT0000644505,LENZING AG,AUT,2820
101448,2004,20050331,638459.0000,JP3891600003,MITSUI E&S HOLDINGS CO LTD,JPN,3730
101448,2005,20060331,706310.0000,JP3891600003,MITSUI E&S HOLDINGS CO LTD,JPN,3730
101448,2006,20070331,703436.0000,JP3891600003,MITSUI E&S HOLDINGS CO LTD,JPN,3730
101448,2007,20080331,711545.0000,JP3891600003,MITSUI E&S HOLDINGS CO LTD,JPN,3730
101448,2008,20090331,739302.0000,JP3891600003,MITSUI E&S HOLDINGS CO LTD,JPN,3730
101448,2009,20100331,742860.0000,JP3891600003,MITSUI E&S HOLDINGS CO LTD,JPN,3730
101448,2010,20110331,686325.0000,JP3891600003,MITSUI E&S HOLDINGS CO LTD,JPN,3730
101448,2011,20120331,655929.0000,JP3891600003,MITSUI E&S HOLDINGS CO LTD,JPN,3730
101448,2012,20130331,660397.0000,JP3891600003,MITSUI E&S HOLDINGS CO LTD,JPN,3730
101448,2013,20140331,932896.0000,JP3891600003,MITSUI E&S HOLDINGS CO LTD,JPN,3730
101448,2014,20150331,1074563.0000,JP3891600003,MITSUI E&S HOLDINGS CO LTD,JPN,3730
101448,2015,20160331,1094042.0000,JP3891600003,MITSUI E&S HOLDINGS CO LTD,JPN,3730
101448,2016,20170331,1096735.0000,JP3891600003,MITSUI E&S HOLDINGS CO LTD,JPN,3730
101448,2017,20180331,1029222.0000,JP3891600003,MITSUI E&S HOLDINGS CO LTD,JPN,3730
101448,2018,20190331,999100.0000,JP3891600003,MITSUI E&S HOLDINGS CO LTD,JPN,3730
101449,2005,20051231,1673.1000,GB00B61TVQ02,INCHCAPE PLC,GBR,5010
101449,2006,20061231,2003.6000,GB00B61TVQ02,INCHCAPE PLC,GBR,5010
101449,2007,20071231,2626.0000,GB00B61TVQ02,INCHCAPE PLC,GBR,5010
101449,2008,20081231,3506.3000,GB00B61TVQ02,INCHCAPE PLC,GBR,5010
101449,2009,20091231,2816.4000,GB00B61TVQ02,INCHCAPE PLC,GBR,5010
101449,2010,20101231,3101.9000,GB00B61TVQ02,INCHCAPE PLC,GBR,5010
101449,2011,20111231,3214.0000,GB00B61TVQ02,INCHCAPE PLC,GBR,5010
101449,2012,20121231,3380.9000,GB00B61TVQ02,INCHCAPE PLC,GBR,5010
101449,2013,20131231,3386.4000,GB00B61TVQ02,INCHCAPE PLC,GBR,5010
101449,2014,20141231,3268.5000,GB00B61TVQ02,INCHCAPE PLC,GBR,5010
101449,2015,20151231,3428.3000,GB00B61TVQ02,INCHCAPE PLC,GBR,5010
101449,2016,20161231,4381.1000,GB00B61TVQ02,INCHCAPE PLC,GBR,5010
101449,2017,20171231,4876.2000,GB00B61TVQ02,INCHCAPE PLC,GBR,5010
101449,2018,20181231,4736.4000,GB00B61TVQ02,INCHCAPE PLC,GBR,5010
101449,2019,20191231,4462.8000,GB00B61TVQ02,INCHCAPE PLC,GBR,5010
101452,2004,20050331,95210.0000,JP3735000006,JEOL LTD,JPN,3826
101452,2005,20060331,103940.0000,JP3735000006,JEOL LTD,JPN,3826
101452,2006,20070331,111195.0000,JP3735000006,JEOL LTD,JPN,3826
101452,2007,20080331,106321.0000,JP3735000006,JEOL LTD,JPN,3826
101452,2008,20090331,104582.0000,JP3735000006,JEOL LTD,JPN,3826
101452,2009,20100331,102916.0000,JP3735000006,JEOL LTD,JPN,3826
101452,2010,20110331,99529.0000,JP3735000006,JEOL LTD,JPN,3826
101452,2011,20120331,93819.0000,JP3735000006,JEOL LTD,JPN,3826
101452,2012,20130331,98533.0000,JP3735000006,JEOL LTD,JPN,3826
101452,2013,20140331,111452.0000,JP3735000006,JEOL LTD,JPN,3826
101452,2014,20150331,115868.0000,JP3735000006,JEOL LTD,JPN,3826
101452,2015,20160331,113501.0000,JP3735000006,JEOL LTD,JPN,3826
101452,2016,20170331,109045.0000,JP3735000006,JEOL LTD,JPN,3826
101452,2017,20180331,114764.0000,JP3735000006,JEOL LTD,JPN,3826
101452,2018,20190331,122665.0000,JP3735000006,JEOL LTD,JPN,3826
101467,2005,20051231,3584.2740,FR0013506730,VALLOUREC SA,FRA,3533
101467,2006,20061231,4528.1220,FR0013506730,VALLOUREC SA,FRA,3533
101467,2007,20071231,4922.9270,FR0013506730,VALLOUREC SA,FRA,3533
101467,2008,20081231,5764.8360,FR0013506730,VALLOUREC SA,FRA,3533
101467,2009,20091231,6170.0300,FR0013506730,VALLOUREC SA,FRA,3533
101467,2010,20101231,7548.5720,FR0013506730,VALLOUREC SA,FRA,3533
101467,2011,20111231,9194.8090,FR0013506730,VALLOUREC SA,FRA,3533
101467,2012,20121231,9210.0900,FR0013506730,VALLOUREC SA,FRA,3533
101467,2013,20131231,9300.1870,FR0013506730,VALLOUREC SA,FRA,3533
101467,2014,20141231,9231.5550,FR0013506730,VALLOUREC SA,FRA,3533
101467,2015,20151231,6991.2840,FR0013506730,VALLOUREC SA,FRA,3533
101467,2016,20161231,8132.3510,FR0013506730,VALLOUREC SA,FRA,3533
101467,2017,20171231,6886.3830,FR0013506730,VALLOUREC SA,FRA,3533
101467,2018,20181231,6413.0450,FR0013506730,VALLOUREC SA,FRA,3533
101467,2019,20191231,7305.4360,FR0013506730,VALLOUREC SA,FRA,3533
101474,2005,20051231,893.4000,GB00B3FLWH99,BODYCOTE PLC,GBR,3390
101474,2006,20061231,889.4000,GB00B3FLWH99,BODYCOTE PLC,GBR,3390
101474,2007,20071231,999.9000,GB00B3FLWH99,BODYCOTE PLC,GBR,3390
101474,2008,20081231,1158.7000,GB00B3FLWH99,BODYCOTE PLC,GBR,3390
101474,2009,20091231,771.1000,GB00B3FLWH99,BODYCOTE PLC,GBR,3390
101474,2010,20101231,771.2000,GB00B3FLWH99,BODYCOTE PLC,GBR,3390
101474,2011,20111231,758.7000,GB00B3FLWH99,BODYCOTE PLC,GBR,3390
101474,2012,20121231,792.6000,GB00B3FLWH99,BODYCOTE PLC,GBR,3390
101474,2013,20131231,808.6000,GB00B3FLWH99,BODYCOTE PLC,GBR,3390
101474,2014,20141231,825.1000,GB00B3FLWH99,BODYCOTE PLC,GBR,3390
101474,2015,20151231,805.5000,GB00B3FLWH99,BODYCOTE PLC,GBR,3390
101474,2016,20161231,924.4000,GB00B3FLWH99,BODYCOTE PLC,GBR,3390
101474,2017,20171231,959.7000,GB00B3FLWH99,BODYCOTE PLC,GBR,3390
101474,2018,20181231,990.1000,GB00B3FLWH99,BODYCOTE PLC,GBR,3390
101474,2019,20191231,1027.1000,GB00B3FLWH99,BODYCOTE PLC,GBR,3390
101475,2004,20050331,21507.0000,FR0000031122,AIR FRANCE - KLM,FRA,4512
101475,2005,20060331,26479.0000,FR0000031122,AIR FRANCE - KLM,FRA,4512
101475,2006,20070331,26670.0000,FR0000031122,AIR FRANCE - KLM,FRA,4512
101475,2007,20080331,30690.0000,FR0000031122,AIR FRANCE - KLM,FRA,4512
